area,perimeter,eccentricity,solidity,extent,circularidade,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_h,mean_s,mean_v,contrast,homogeneity,energy,correlation,src
38560.0,765.8965363437813,0.2823214741338028,0.9791275201868874,0.7792102816958332,0.8260506518844324,0.7969114466560747,4.346772159187778,5.822643955764525,7.813490228677096,9.999999316892982,-9.694003583812261,-9.999989978166818,12.695772821576764,183.4904304979253,231.03845954356848,0.08977413334135059,0.9657123810347521,0.8012067320885674,0.7820876120418715,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.52.32 PM.png
64802.0,997.2762620207483,0.5063648422038564,0.9793111786129876,0.777972531694199,0.8187801594615244,0.7925611120115476,3.2438919581341388,5.211065526144997,7.609308907428692,9.99998178337991,9.197630385729491,9.999962970297798,16.80582389432425,181.1788679361748,236.65064349865744,0.09820945868687336,0.9553648809550891,0.6497828684276634,0.8844044720118042,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.52.40 PM.png
34824.0,700.239682094289,0.256978195311843,0.9922215573980682,0.7786075213522335,0.8924729903887554,0.7978375644159651,4.525329535026408,7.468333373241713,9.996342498060717,-9.999999999999384,9.99999004145898,-9.999999999999915,14.648719274063865,180.2026188835286,239.5751206064783,0.07896291793761709,0.962754815154178,0.7472206552238008,0.8265780355171402,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.52.51 PM.png
34491.0,707.0681092190353,0.15873469288979458,0.9876864923684888,0.7566802685270502,0.8669482026509172,0.7978195871324961,5.376545977220924,6.049086975261961,8.776772324310407,-9.999999744211642,9.989170822377444,9.999999999539536,14.43875213823896,183.0810646255545,237.68623698935954,0.10379802751880786,0.9520798423374384,0.6456203293209295,0.8567657021273495,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.52.55 PM.png
46403.0,810.9087296526011,0.4705194146376019,0.9920046176539753,0.7942998972954468,0.8867719996843024,0.794205674944517,3.394498136944517,4.911593764268699,7.370247957852715,-9.999872859684672,-9.03118172136809,9.999959749219434,14.360838738874643,173.2286921104239,238.22828265413875,0.059002420654571036,0.9710624911922976,0.7547230189784255,0.8707730633416033,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.53.12 PM.png
12193.0,418.81832585697947,0.3139809309117201,0.9860897695107157,0.774257048514097,0.8735124211081627,0.7970525865925328,4.163536281523273,4.9229790507641,7.801502550609963,9.999983753066202,9.83427193846477,-9.999975371534214,11.496842450586403,167.73796440580662,220.1979824489461,0.11135557410326333,0.957958961098752,0.6507315452243615,0.8743654539755115,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.53.17 PM.png
89679.0,1132.655987697715,0.40160857867178185,0.9937832446808511,0.761049254896636,0.878424763687489,0.7963717230822218,3.7034786732267944,6.753085972958782,9.559216122041642,9.999999997908324,9.997008991592336,9.999999996292436,14.879247092407365,183.51346469073027,219.30783126484462,0.05653729940381561,0.972250617511158,0.6359983769598568,0.9459976264586027,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.53.22 PM.png
117824.0,1820.7707781109762,0.7753423243913524,0.8982062404232449,0.6044674279968397,0.4466147654602662,0.7120215711885919,2.1591355647111157,2.9260509921875193,4.442077095889644,8.172775426333157,5.81286712014124,-8.445529449796465,12.463581273764259,183.38852016567083,218.58733365019012,0.07940601506038969,0.9690853066980679,0.7019793963890952,0.9283028821800958,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.53.43 PM.png
71940.0,1233.5849198858496,0.2225983449840212,0.9539089848308051,0.7117487014593123,0.5940762550838558,0.7963743083637894,4.550331359425254,5.552103374396524,8.19696433585674,9.999996405553112,-9.892371146600146,9.999999864088668,13.664720600500416,176.0107311648596,234.68694745621352,0.07146984009906251,0.9674656927771577,0.6300347745358901,0.9228329496844542,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.53.53 PM.png
91468.0,1295.8630944789018,0.43029828982350043,0.9680485146104755,0.7710749932560022,0.6844800647957556,0.7920103488441351,3.572819008102873,4.568029435342597,6.098144104208116,9.984425973577652,7.933491320639275,-9.99729667358337,15.966173962478681,173.66421043425024,240.61686054139153,0.08639516443274713,0.9632627541715408,0.6470693179647252,0.9120757940325596,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.54.03 PM.png
15472.0,473.68838354206827,0.30025390471988556,0.9855404802853684,0.7676507070205905,0.8665045585495874,0.7972319603198338,4.248907327998775,5.047618396350133,7.895390206803198,9.99999246093799,9.914705876249272,-9.999983172560743,11.396910548086867,168.46858841778698,219.88663391933815,0.09838421741367526,0.9615088912128668,0.6537526945315757,0.8900202023402031,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.54.10 PM.png
51630.0,898.5828278447966,0.4738425185977588,0.9814842977720325,0.7978180919121056,0.8035182762480712,0.7913131663074099,3.3746539484895486,4.251306824647751,6.407435715987118,9.994126907100345,9.342739332507705,-9.994706207232754,10.891613403060237,173.69223319775324,237.89662986635676,0.09799390479737244,0.9596667177238265,0.695480609883744,0.8598826614467119,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.54.20 PM.png
29723.0,665.1269837220809,0.30324095012629126,0.9822862619385968,0.781999000236786,0.8442933548409866,0.7956082634106061,4.221611411286725,5.004702950656312,6.943465253309347,9.999570988208658,-9.620349990223588,-9.999698840993974,12.429196245331898,174.25209433771826,236.63725061400262,0.07564014120497974,0.9637553232971251,0.6409740878108922,0.9088273554587522,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.54.27 PM.png
124889.0,1368.4377336282353,0.5028809268399964,0.9889691325762975,0.7773980703392468,0.8380770926778669,0.7933361087439571,3.262619112847784,5.786055397452652,7.99735074018083,9.999995628938972,9.533188128019548,-9.999996623316653,12.544243288039779,172.10068941219802,238.755062495496,0.1156011647787309,0.9473344171947538,0.6213145738236964,0.8500697060750175,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.54.35 PM.png
72728.0,1113.3595231414333,0.19932864257273128,0.9539349422875131,0.6959883631909355,0.737293919619723,0.795861506552415,4.931398493007661,4.954210023020009,6.8492200348678285,9.999367758862906,-9.29789321250341,9.999561695350742,13.982565174348256,169.89451105488945,237.77927345726542,0.05693153530324286,0.9749379678448022,0.8827280629381925,0.8025304447194062,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.54.44 PM.png
18799.0,518.1736649163068,0.2286528599848571,0.9891087025149953,0.792805330634278,0.8798202179429376,0.7976850003941198,4.733952748133104,5.798001122819966,9.647239048612095,9.99999999409645,9.99779979613426,9.999999995078463,17.42055428480238,183.7154103941699,222.21410713335817,0.10654102703927584,0.9554857991475575,0.5686110759846228,0.9335412382632067,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.55.00 PM.png
138465.0,1422.278354061801,0.3170077829886346,0.9903868849644872,0.7615833938353904,0.8601628330314144,0.7969194644799006,4.144974470400515,5.738870477245841,8.511261499496868,9.999999048619767,9.954111349035022,-9.999999918233026,15.107167876358647,178.79380348824614,239.69275990322464,0.06978521678100782,0.9687044943983915,0.7862018138181031,0.8670574835910863,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.55.05 PM.png
